caption,label
공연하고 싶다아아  #라이브#노래#공연#무대#그리워#마이크#주세요#단결!,5
뮤지컬 #몬테크리스토 처음부터 끝까지 반하고 왔어요🤤  실패와 좌절이 연속되는 모험 같은 삶에 결국 정의와 사랑은 승리한다. 고난과 역경을 이겨내 마침내 행복을 찾고 용기의 메시지를 주는 스토리 구성도 음악도 다 멋졌어요.  좋은 뮤지컬 덕분에 따듯하고 행복한 시간☺️☺️♥️  #보아오 #뮤지컬 #몬테크리스토 #뮤지컬몬테크리스토 #몬테크리스토10주년 #역삼동 #lg아트센터 #옥주현언니보러옴 #너무예쁨 #😍 #공연 #공연스타그램 #공연데잇 #마스크 #ᄏᄏᄏᄏᄏ #ᅲᅲ,5
#샤롯데씨어터 입성 #뮤지컬 #팬텀  분장대 정리끝!!ᄏ#musical  #공연 #연극 #배우 #서울   #문화생활 #연기 #무대 #daily #musiclife #theatre #musicals #musicaltheatre #actor #instagood #artist #acting #actorslife,5
뮤지컬 #몬테크리스토 처음부터 끝까지 반하고 왔어요🤤  실패와 좌절이 연속되는 모험 같은 삶에 결국 정의와 사랑은 승리한다. 고난과 역경을 이겨내 마침내 행복을 찾고 용기의 메시지를 주는 스토리 구성도 음악도 다 멋졌어요.  좋은 뮤지컬 덕분에 따듯하고 행복한 시간☺️☺️♥️  #보아오 #뮤지컬 #몬테크리스토 #뮤지컬몬테크리스토 #몬테크리스토10주년 #역삼동 #lg아트센터 #옥주현언니보러옴 #너무예쁨 #😍 #공연 #공연스타그램 #공연데잇 #마스크 #ᄏᄏᄏᄏᄏ #ᅲᅲ,5
내 눈물 가장 많이 가져간 뮤지컬 아모르파티.. 연기하면서 2년치 눈물 다 흘린듯 아쉬웠고 즐겁고 행복했던 추억들  #대학로 #뮤지컬 #아모르파티   이제 굿바이🥲,5
play.issue 공연정보는 플레이이슈  #광복뮤지컬 #새벽이온다 차지연배우 연기에 국뽕이 차오른다 👏🏻 음감님이랑 만나는부분 소름....!😨😨😨 #차지연 #김문정음악감독 #31절,5
Good! Bye! . . . #뮤지컬 #명성황후 #25주년 #안녕 #끝!,5
⭐시카고 37초 미리보기⭐ 💃뮤지컬 [시카고] 대사 티저_ 록시 티파니영 편  4.2 GRAND OPENING @디큐브아트센터  #뮤지컬 #시카고 #뮤지컬시카고 #스팟 #티저 #4월2일 #GRAND_OPENING #디큐브아트센터 #티파니영 #끝내주는쇼를준비해야지,5
    세번째보는데도 울고 웃고 재미있는 알사탕 매일 듣던 노래라 콘서트에 온듯 신나게 노래 따라부르고🎶 할아버지 문방구도 털어왔어요ᄏ - 서울숲 산책하는데 인라인스케이트도 타고싶고 스케이트보드도 타고싶다는 아들 하고 싶은거 많아 좋겠다🤣                                       #알사탕 #뮤지컬 #문화생활 #서울숲 #갤러리아포레 #산책 #연휴 #할아버지문방구 #휴식,5
#뮤지컬#검은사제들 벌써 프리뷰 첫공과 둘째공이 후다닥 끝나버렸다🙄 와주신분들 모두 감사합니다💛 많이많이 보러와주세요🙏🏻,5
play.issue 공연정보는 플레이이슈  로미오와 줄리엣이 전쟁고아와 돌연변이일때? #뮤롬줄 보고싶어서 올리는거 맞음... #뮤지컬로미오와줄리엣 #고은성 #이봄소리 #이용규 #조풍래 #양서윤  카페 맛집정보는 cafe.issue  play.issue play.issue play.issue,5
#뮤지컬 #명성황후 #막공 #고종 #홍계훈  감사한 마음 가지고 무사히 잘 마무리 했습니다^^ 사랑합니다♡   #강필석 #박민성 #윤형렬 #이창섭 #손준호   같은방 친구☆  고종끼리 주고 받았던 편지^^,5
나의 젊은 날의 초상 . . . #배우 #대학로 #연극 #뮤지컬 #영화 #웹드라마 #웹드 #컨셉사진 #혜화 #사진    #모델 #섹시 #섹시타그램 #퇴폐미 #셀카 #데일리 #스물 #쉬어매드니스   #sexy,5
_xDC83__xD83D_🏼2021 뮤지컬 <시카고> 스팟 공개!  Always Classic Always Here Always CHICACO!  ENJOY THE SHOW!  4.2 GRAND OPENING @디큐브아트센터  #뮤지컬 #시카고 #since2000 #21주년 #2021년_4월_2일 #개막 #신도림디큐브아트센터 #티켓오픈D_1,5
#뮤지컬 #미드나잇 #액터뮤지션  Good-bye and See you again👋  ᴋɴᴏᴄᴋ! ᴋɴᴏᴄᴋ! ᴋɴᴏᴄᴋ! #백암아트홀 두 번째 막공이 찾아왔습니다 마지막까지 수고 많으셨습니다👍  👞 #현석준 👠 #최연우 🎼 #김동현,5
<뮤:시즌> 본방사수 감사해 🧙  3월 8일 (월) 오후 8시 본방 시청 이벤트에 함께 하세요  추첨을 통해 <위키드> 티켓을 선물로 드려요 (1인 1매)   생방송 채널 바로가기💚 bit.ly/gomuseezn  참여방법 1. 뮤:시즌 (museezn) 팔로우 2. 3월 8일 (월) 8시 <위키드>편 본방시청 3. 시즌 로고와 시청 시간이 보이게 본방 장면 촬영 4. 이 게시물 공유와 함께 댓글로 본방사수 인증샷을 #Seezn #뮤시즌 #위키드 태그와 업로드 (사진 다른  동일한 인스타 게시물 3개중 1개만 공유해도 인정) 5. 이벤트 기간 3. 8 (월) ~ 3.10(수) 6. 당첨자 발표 3. 11 (목) 7. 3. 20 (토) 19:00 공연   #Seezn #뮤시즌 #뮤지컬 #위키드 #손승연 #나하나 #서경수 #김문정음악감독 #규현,5
[#혜진] 안녕 앤써들~~!! 드디어 힌트 언택트 콘서트가 D-1 이예요~~ 왜 벌써부터 심장이 두근거리고 떨리죠??💓 코로나가 요새 더 점점 심해지고 있는데 국내외 모든 앤써분들 마스크 꼭 잘 쓰고 다니고 코로나 조심해요😷 그리고 내일 기대해주세요🙏  [#HYEJIN] Hi  Answer~!! Finally  the concert is D-1! Why is my heart pounding and shaking already?💓 Corona is getting worse these days  so make sure to wear masks and watch out for Corona.😷 And look forward to tomorrow.🙏  #힌트 #HINT #에오 #EHOH #걸그룹 #girlgroup #케이팝 #kpop #아이돌 #idol #kpopidol  #셀카 #daily #today #공연 #콘서트 #concert #ootd #투데이힌트,5
#SeeYou2021 #20210212 #SuperJunior #슈퍼주니어 #SeeSiwon2021 #2021withSiwon #AlwaysWithSiwon #SendingLove #siwon #choisiwon #siwonchoi #시원 #최시원 #始源 #崔始源 #你是暖陽🌞我們是彩虹🌈  #20191012 #siwon_memories  superjunior siwonchoi_official ‪  모든 날  모든 순간 나는 너 하나로 충분해 💘 너는 나의 세상이자. #YouAreMyWorld #내원파워 #MyWonPower #我的源動力💘 Beautiful memories ~ 새해 복많이 받으세요. 💕❤️ Happy Lunar New Year! I wish you and your family & lovely Minimin  all health and happy ! 👭👯la.kimm.min #HappyLunarNewYear #HappyChineseNewYrar 🐮🎆🎉 잘자요. Sweet dreams! 😊💗💗 siwonchoi  20210211 ~23:22🔃 #Repost from la.kimm.min   #2019-10-12 #슈퍼주니어#콘서트#우리가족들❤️ 벌써 횟수로 3년전이자나 #행복했던 순간 왕자님 같았던 우리 시원이 공연보러 총출동한 날♥️♥️❤️ 아 정말 마스크없이 자유롭게 모두 모여 즐겁고 신나게 공연볼 수 있는 그날이 어서 빨리 오길 바라며!!!!! 올 한해 좋은 일 가득하길 비나옵니다^^ 새해에는 행복가득하길 복 많이 많이!!!!!,5
_xDCAB__xD83D_ 공지 💫 . . 여러분~~~ 잠시 후 1시에 콘서트에서 만나요♡♡♡ . . Everyone~~~ See you at the concert soon at 1pm.♡♡♡ . . #더스틴 #dustin #더스텐 #김윤 #화니 #승한 #jj #시우 #콘서트 #새로운멤버,5
_xDFB8__xD83C_ 집콕콘서트 잔나비🐵     #집콕콘서트 #잔나비콘서트 #잔나비 #콘서트,5
콘서트에서 팬들에게 본인TMI하는 뷔 . ddobs_s  . #웃긴 #아이돌 #TMI #웃긴짤 #예능레전드 #개꿀잼 #꿀잼 #핵꿀잼 #짤방 #레전드 #BTS #빵터짐 #방탄소년단 #럽스타스램 #콘서트 #유튜브 #드라마 #명장면 #뷔 #도20     반사 해요 환영,5
11. Feb. 2021 #Repost la.kimm.min ig. —— #2019-10-12 #슈퍼주니어#콘서트#우리가족들❤️  벌써 횟수로 3년전이자나 #행복했던 순간 왕자님 같았던 우리 시원이  공연보러 총출동한 날♥️♥️❤️ 아 정말 마스크없이 자유롭게 모두 모여 즐겁고 신나게  공연볼 수 있는 그날이 어서 빨리 오길 바라며!!!!! 올 한해 좋은 일 가득하길 비나옵니다^^ 새해에는 행복가득하길 복 많이 많이!!!!! .   siwonchoi   #최시왼 #SIWON #SIWONCHOI #ChoiSiwon,5
콘서트가 더 그리워지네요ᅲᅲ 유애나분들 다같이 좀만 힘내요#이지은#유애나#콘서트#화이팅#dlwlrma#uaena#consert,5
뭔가 라이브 현장감있게 들어보니 감동이 더 새롭게 와닿는거 같다☺️  [이벤트] 오맛스 유튜브 개설했어요! 유튜브에 ‘오맛스’ 검색 후에 구독하고 인증샷을 인스타 디엠으로 보내주시면 1천원 GS편의점 기프티콘을 보내드립니다! 많은 구독 부탁드려요☺️💕  . . . #정승환 #눈사람 #정승환눈사람 #콘서트 #유스케  #순수함 #엄마 #아빠  #웃긴댓글 #연애 #데이트 #커플 #ᄏᄏᄏ #꿀잼  #퇴근 #힐링 #유머 #오늘의유머 #웃음,5
_xDC51__xD83D_ Naria Promotion 👑 . 너무 좋은 기회   너무 좋은 분들을 만나서 11월부터 준비한 프로모션이 촬영까지 잘 마무리 되었습니다 ! 고생하신 스텝분들과 너무 귀여운 동생들   나랑 유일한 친구 서윤이 🌟  잘챙겨주시고 너무 이쁘신 언니들   그리고 마지막으로 너무 이쁜 안무를 만들어주신 나리아선생님 ♥︎♡︎♥︎ 너무 수고많으셧고   챙겨주시고 재미있고 너무 좋은 기회 만들어주셔서 감사합니다 ❤️👑❤️ . #프로모션 #나리아 #naria #promotion #dancevideo #촬영 #prepix #prepixstudio #프리픽스 #프리픽스스튜디오 #댄서 #dancer #실용무용과 #korea  #좋튀 #좋테 me 미 #fff sforlike #프로필사진 #dance #실무과 선팔환영 #코레오 #choreo #choreography  #오오티디 #ootd,5
드디어 물레 도착 🤩😚😆  그말인즉은 작업을 해야한다는 것 가마올때까지 완성을 해놔야한다는 것  바쁘게 많이 많이 만들자 🤓  #대전 #대전도자기공방 #만년동도자기공방 #대전도자기체험 #도자기물레 #물레 #대전물레반  #wheelingmachine #ceramicart #pottery #potterystudio #deajeonpotterystudio #art  #그림 #일러스트 #도예스타그램 #드로잉 #도예쟁이 #취미  #데일리 #미술 #그림연습 #디자인 #예술,5
LIVE 생방으로 함께 진행된 2021 #박현수 단독 콘서트!! 진행 #mc준 . 다른 말보다.. 시간의 속도가 아쉬웠다. 더 하고 싶었다 ᄒᄒᄒ 아티스트도 관객도 참 많이 웃고 떠드는 공연 속. 노래의 감동까지 . 어떤 설명보다.. 오늘 하루 소중하고  수고하고  따뜻한 날이다. . 팬들의 센스!!최고!! #레떼아모르 의 응원 까지!!! . 이런 공연 다 봤으면 ᄒᄒᄒ 함께 즐겼으면 좋겠다!! . 문화를 만드는 @pgnpictures 와 함께!! . 또 만나요 선한 영향력 @hyunsoopchickensoup #박현수 #콘서트 #팬텀싱어 #레떼아모르 #mcjun #믿쓰준 #생방송 #우련수,5
#2021도깨비난장  #D-94 온라인으로 만나는 전시회  매주 수요일. 12시 아트데이😉  코로나로 일상이 멈춰도  예술이 멈추지 않길. END. AND   📍2021년 7월 3일 - 7월 4일 📍성남동문화의거리 일대에서  #도깨비난장 #온라인전시 #울산민미협 #미술 #전시 #힐링 #온텍트  #예술 #축제  #울산축제 #문화 #공연 #ulsan #art #festival #artist #culture #perfomance,5
26회차/ 미쓰 홍당무  2008 - 이번주 일영일이 함께 본 영화는 이경미 감독의 첫 번째 장편 영화인 <미쓰 홍당무> 입니다. <미쓰 홍당무>는 이경미 월드를 대중들 앞에서 제대로 선보인 첫 작품이라고도 할 수 있을 것 같은데요. 호불호가 많이 갈린다는 기존의 평처럼 일영일에서도 평가가 극단적으로 갈린 작품입니다.  “이 영화 장르가 코미디였어요?”  네. 놀랍게도(?) <미쓰 홍당무>의 장르는 코미디입니다. 이 영화의 ‘코미디’는 주인공 양미숙의 자기파괴적 행동에 의해 발생합니다. 인정욕구로 가득 찬 미숙이 위악을 자처할 때면 흔히 말하는 공감성 수치가 느껴지기도 합니다. 쉽게 이해할 수 없는 미숙의 행동들을 보고 있으면 <미쓰 홍당무>의 주인공 양미숙은 우리가 흔히 붙이곤 하는 사랑스럽다는 수식어와는 거리가 먼 여주인공임은 분명합니다.  그렇다면 양미숙은 어떤 사람일까요? 우선 미숙은 <미쓰 홍당무>라는 제목처럼 툭하면 얼굴이 새빨개지는 안면홍조증을 앓고 있습니다. 보통 우리는 남에게 보여주기 싫은 모습이나 속마음을 들켰을 때 얼굴이 가장 먼저 빨개지곤 하는데요. 미숙의 안면홍조증은 우리가 부끄러워 하는 내면까지 솔직하게 표현하는  혹은 숨기지 못하는 미숙의 성격을 나타낸다고 볼 수 있습니다.  미숙만큼 자기 감정에 솔직한 사람이 없는데  사람들은 오히려 그런 미숙의 이야기를 듣기 싫어합니다. 그래서 미숙은 위악을 자처하며 계속해서 관심과 애정을 갈구합니다. 미숙의 행동에서 공감성 수치를 느끼게 되는 건 가감없이 표현되는 미숙의 내면이 보편적인 우리의 모습이기도 하기 때문입니다.  미숙은 안면홍조증 치료를 위해 방문한 병원에서 아무도 들어주지 않는 이야기를 실컷 떠듭니다. 누군가에게는 치부일지 모를 속내까지도요. 아마 미숙은 자신에게 관심을 갖고 이야기에 귀 기울여줄 친구가 필요했던 건 아닐까요? 종희가 그래준 것처럼요. - - 일영일 평점 3.16 #영화#미쓰홍당무#이경미#감독#평가,5
#노바디 #시사회 [보자마자 짧은 리뷰]  - 세줄 요약  (<존 윅>   <베이비 드라이버>) (개연성 문제마저 영리하게 넘어가는 그는 '노바디') (이정도면 존윅이랑 콜라보해도 될 정도의 세계관)  - 서론  예전부터 궁금한 영화이기는 했다. 감독은 2016년에 아는 사람은 다 아는 1인칭 액션영화 <하드코어 헨리>로 이름을 알린 일리야 나이슐러라는 러시아감독이다.예전부터 독창적인 1인칭 촬영기법을 사용한 뮤직비디오로 온라인에서 인기 좀 있는 뮤직비디오 감독이었다. 그 유명세덕에 <원티드>의 티무르 베크맘베토브를 만나 <하드코어 헨리>를 만들고 한동안 영화 활동이 없다가 5년 만에 첫 할리우드 진출작으로 내놓은 작품이 바로 <노바디>이다. 거기에 제작에는 <존 윅>의 감독이 참여했다. <하드코어 헨리>감독에 <존 윅><데드풀2>감독?? 이건 못참지ᄏᄏᄏᄏ해서 시사회를 신청했고 바로 당첨되어서 보러갔다.  - 본론  사실 제작진 구성과 포스터 부터 눈치채기는 했는데  이 영화는 대놓고 <존 윅>을 패러디하기로 작정했다. 과거를 숨기고 가족과 함깨 조용히 살아가는 남자. 그 남자에게 어떤 범죄조직이 엮여서 사랑하는 가족마저 건들게 되고 한순간의 분노가 폭팔해 멈출 수 없는 액션을 펼친다. 스토리는 누가봐도 <존 윅>이라 딱히 할 말이 없다.  이 영화의 백미는 바로 액션. 진짜 말 그대로 노빠꾸 직진 스타일이다. 그렇다고 <존 윅>처럼 주인공이 초반부터 각성하고 싸움을 잘하는 스타일이 아니었다. 아무래도 과거를 숨긴지 오래되어 가족에 아들 딸까지 생길정도로 오래되다 보니까 처음에는 날라오는 주먹을 어느정도 맞으면서 싸우는 등 나름 현실적(?)인 모습으로 시작한다. 무조건 먼치킨이 되는 다른 액션영화들과 달리 각성하는 과정을 보여준다는 점에서 좀 신선했다.  그리고 다양한 캐릭터들이 있었다. <존 윅>처럼 혼자 무쌍 찍는게 아니라 조력자 캐릭터들이 있는데 싸우는 스타일이 모두 제각각이라 매력이 있었다. 그 캐릭터들이 비록 몇분 안 나오지만 잠깐 싸우는 모습이 기억에 남을 정도로 매우 각인이 됐었다. 단일 노빠꾸 직진 스타일의 액션 영화에서 몇 안되는 조력자마저 기억에 남는 영화였다.  중간에 장면마다 <베이비 드라이버>처럼 상황에 적절한 가사가 있는 음악을 넣는다. 그 장면이 좋든 나쁘든 자칫 너무 진지해질 수 있는 분위기를 가볍게  과장해서 말하면 약 빤 분위기를 자아낸다. 이런 식으로 이 영화만의 차별화된 개성을 만들어냈다.  그나마 아쉽다면 빌런의 카리스마가 좀 없었다. <존 윅1>때도 그랬지만 빌런의 무게감과 악랄함이 부족했다. 이거는 근데 주인공이 너무 사기적이라 그럴수도 있다. 이거는 뭐 각자 생각대로.  - 결론  초반부터 끝까지 약빤 액션영화류의 전개로 흘러가나했지만 막 그렇게 약 빨지는 않은것 같고 그렇다고 <존 윅>처럼 매우 진지하게 흘러가지도 않는다. 정리하자면 <존 윅>스타일의 코믹하고 가벼운 노빠꾸 액션영화. 모두가 생각을 비우고 가볍게 보기 딱 좋은 영화다.  내 별점 : ★★★★,5
[ #나빌레라 with #송강 배우님 ] - #스테이지네임 @songkang_b Big Check Fur Shirt JK_BROWN 제품 착용하셨습니다. #netflix Drama #navillera - 해당 제품은 STAGE NAME 공식 홈페이지 무신사 스토어  29cm 스토어 등 온라인 플랫폼에서 만나보실 수 있습니다:),5
 벚꽃이 만개하고 봄 비가 촉촉하게 올 이번주 토요일   아르띠에가 봄으로 물들이는 음악을 전해드립니다 - 지난 연주에 이어 시리즈로 하게 되는 연주인데요   이번에도 이른 매진으로 아쉬워 하시는 관객분들께   쌀롱드무지끄 유튜브 라이브로도 함께 하실 수 있답디다 내일 모레 뵐게요 따뜻한 하루 보내세용 🌸 . . #아르띠에앙상블 #artiee,5
쏟아지는 요청에 긴급 공수!!!  오늘부터 #해길랍 X #오드프레젠트 카페에서 너와 나 포스터 & 사랑해 포스터를 판매합니다🙌🏻  포스터는 1종당 1인 5개로 구매 제한! 가격은 6천원입니다🙂 준비된 수량이 소진되면 판매는 종료됩니다. 재입고 없습니다😥 자세한 내용은 안내 사항을 확인해주세요 🙇‍♀️🙇‍♂️  ❣ 해길랍 X 오드 프레젠트 ❣ 서울시 용산구 소월로20길 53  1층 AUD PRESENT 평일 PM 3시 - 8시 / 주말 PM 12시 - 6시  #3월31일대개봉 #오늘개봉 #허광한 #요애녕 #임의잠,5
mood #공중전화 #키스신 #트루로맨스 #영화 #패트리샤아퀘트 #크리스찬슬레이터 #봄바람에 #기분이 #살랑살랑 #trueromance #moviestill #patriciaarquette #christianslater #romantic #movie #moviestagram #phonebooth #kissscene #desert #myfavoritemovie,5
‘내일의 기억’ 김강우  캐릭터 스틸 공개...자상한 남편X미스터리한 남자의 두 얼굴  영화 '내일의 기억(서유민 감독)'이 김강우의 캐릭터 스틸을 31일 공개했다.  '내일의 기억'은 기억을 잃고 미래가 보이기 시작한 수진이 혼란스러운 기억의 퍼즐을 맞춰갈수록 남편 지훈의 충격적인 실체를 마주하게 되는 미스터리 스릴러. 다양한 출연작들을 통해 선과 악이 공존하는 깊이 있는 연기력을 보여주는 김강우가 '내일의 기억'에서 지훈 역을 맡아 열연을 펼친다.  지훈은 기억을 잃고 미래를 보는 여자 수진의 남편이자 그를 둘러싼 진실을 감추려고 하는 미스터리한 남자. 그는 데뷔 19년 차의 연기 노하우로 자상한 남편 지훈과 미스터리한 남자 두 가지의 얼굴을 소화했다.  서유민 감독은 “현장이 시끄러운 와중에도 중심을 잡고 펼치는 감정 연기를 보면 놀랄 수밖에 없다. 작품을 한층 더 섬세하고 디테일하게 만들어준 장본인”이라고 말하며 김강우를 향한 신뢰를 드러내기도 했다.  '내일의 기억'은 오는 4월 21일 개봉 예정이다.  #김강우 #kimkangwoo @kangwoo_king #서예지 #SeoYeaJi #영화 #내일의기억 #4월개봉 #teaser #미스테리스릴러 #개봉예정작 #movie #🎬 #영화스타그램 #moviestagram #キムガンウ #金剛于 #金康宇 #방더덕,5
#bonthestage #bots  안녕하세요 'B on the Stage' 관리자 🐑 입니다.  27일(토)에는 Bots단원 Test 시간이 있었습니다. 보컬  자유연기  테크닉테스트가 진행되었는데요! 이번 테스트를 통해 앞으로 더 성장해나갈 부분을 체크하고 도움이 되는 시간이 되었기를 바랍니다. 테스트에 참여한 Bots단원분들 모두 수고하셨습니다 (ˊ ̆ˋ*)♡  심사를 위해 시간내어 참석해주신 제이쌤  지희쌤  정평쌤  소리쌤 그리고 대표님께 감사드립니다♥(* ̆  ̆*)  - 저희 뮤지컬 오디션 컴퍼니 B on the Stage에선 배우 지망생 개개인의 스타일에 맞춘 오디션 컨설팅과 뮤지컬 갈라쇼  기업 행사 등 공연 컨설팅 또한 진행하고 있습니다. 고민하고 계신다면 꼭 연락해 상담 받아보세요( ⁎ᴗᴗᴗ⁎ )♡ ᅠᅠ ✔ TEL) 02-533-5210 ✔ KAKAO) B on the Stage  #musical #비온더스테이지 #서울뮤지컬학원 #서초뮤지컬학원 #뮤지컬오디션학원 #공연문의 #행사 #행사문의 #갈라쇼 #뮤지컬갈라쇼 #뮤지컬단원 #뮤지컬컴퍼니 #뮤지컬오디션 #배우오디션 #댄스레슨 #연기레슨 #뮤지컬보컬 #뮤지컬댄스 #뮤지컬배우 #뮤지컬레슨 #뮤지컬지정안무 #배우지망생 #뮤지컬위키드 #위키드 #검은사제들 반사  환영,5
"진짜로 일어날지도 몰라 기적 (2011)  ★★★★ (4/5)  ""근데 형 인디음악이 뭐야?""  ""앞으로 더 열심히 하라는 음악.""  이 영화 속 대사에서 말하는 인디음악의 뜻처럼 아이들의 짧은 여행은 앞으로 인생을 더 열심히 살아갈 수 있게 만든 하나의 기적같은 성장담이 되었다.  #진짜로일어날지도몰라기적 #고레에다히로카즈 #오다기리죠 #오다기리조 #하시모토칸나 #아베히로시 #나가사와마사미 #해외영화 #외국영화 #일본영화 #영화 #무비 #영화스타그램 #무비스타그램 #왓챠피디아 #왓챠 #왓챠플레이 #영화감상평 #영화감상 #감상평 #영화관람평 #영화관람 #관람평 #영화후기 #영화리뷰 #영화추천 #영화소개 #영화평점 #영화평 #영화별점",5
일러스트레이터 낙디 (@nakddidi) 님의 작품을 소개합니다. 더 많은 작품을 보고싶으시면 크리에이터링크로 들어오시거나 nakddidi.creatorlink.net 이쪽을 확인해주세요 😊   photo by NAKDI   Selected from #creatorlink   Check out more works at nakddidi.creatorlink.net 낙디 님의 웹사이트는 크리에이터링크에서 제작되었습니다.,5
#20210325 #미드나잇 #미드나잇액터뮤지션  - 줄거리 매일 밤  사람들이 어딘가로 끌려가 쥐도 새도 모르게 사라지는 공포 시대. 사랑과 믿음으로 서로를 다독이며 어려운 시절을 견뎌 낸 한 부부에게 12월 31일 자정 직전  '쾅! 쾅! 쾅!' 세차게 문을 두드리는 소리와 함께 불길한 손님(비지터)이 찾아온다. 두 사람의 치욕스러운 비밀을 하나씩 밝히며 부부를 두려움과 경멸에 떨게 만드는 '비지터' 감당하기 힘든 진실에 괴로워하는 부부에게 '비지터'는 자신의 정체를 밝히며 최후의 선택을 강요한다.  과연 '비지터'는 누구이며 이 부부는 어떤 선택을 할 것인가?  #뮤지컬 #뮤지컬추천,5
2021.03.24~2021.04.22 SOMETHING  지금 우리에게 필요한 무엇. WHAT WE NEED NOW: RATHER THAN  실존 보다는 사랑 가치 보다는 의미 소유 보다는 공유 지식 보다는 지혜 논리 보다는 진리 감정 보다는 영혼 판단 보다는 비평 분석 보다는 이해 좌절 보다는 회복 회피 보다는 책임 자만 보다는 도전 예술 보다는 사람 나 보다는 가족  강이성  다니엘 신  박정은  박필준  송교우  이명희  이상재  임서현  이종현  우하남  양재열  천지수  장소후원: 레미안갤러리 서울시 송파구 문정동 충민로17 문의: art_actors@naver.com  #사랑 #의미 #공유 #지혜 #진리 #영혼 #비평 #이해 #회복 #책임 #도전 #사람 #가족 #전시 #단체전 #예술 #작가 #문정동 #레미안갤러리 #삼성물산,5
#아틱 #Arctic #아틱아트북 ᅳ 아틱의 재개봉을 앞두고 영화특별시(@special.movie.city) 에서 아틱 아트북을 보내주셨다. 평소 영화의 메이킹이나 비하인드 찾아보기를 좋아하는데 표지를 포함한 사진들이 영화의 내용을 직관적으로 보여주고  수록된 글이 알찬 이 아트북을 보고 아틱에 대한 흥미가 더 생겼다.,5
나는 이 영화가 가족의 모습을 소름돋도록 현실적으로 묘사한 것이 너무나 마음에 들었고  같이 본 이는 현실적인 가족이라며 묘사된 모습이 소름돋도록 클리셰스럽다고 진저리를 쳤다. (음운을 맞추기 위해 약간 과장해봄)  같은 영화인데 이렇게 다르게 느낄 수 있다니.  #책상감성 #미나리 #영화미나리 #minari,5
"[뮤지컬_문스토리] D-8 #현석준   석준용이 전하는 D-8 메세지📮 ""문스토리 많이 기대해주세요~! 개봉박두!”   2021.04.08 - 06.20 드림아트센터 4관   #뮤지컬 #문스토리 #더블케이필름앤씨어터",5
#온라인 #콘서트 #끝 #수고하셨습니다 #꾸벅 #오션 #준영,5
잠을 못잤어요... 누군가를 미워하는 건 참 힘든건데.. 그 마음을 누군가 사랑하는데 쓰면 좋겠어요! 누군가를 미워하면 주름이 늘고 짜증이 늘고 원망이 늘지만 누군가를 사랑하면 어느새 자꾸 웃고 있는 나를 보게되고 멋진 세상이 보이고 나를 좋아해주는 사람들이 늘어나요! 제발 자신을 위해 사세요!  피드글은 #전대진작가 님꺼 공유해왔습니다  #양준일 #official양준일 #officialyangjoonil #jiytime #yangjoonil #오피셜양준일 #슈거맨 #신곡 #ROCKINGROLLAGAIN #웃자 #가수 #actor #패션 #음악 #댄스  #예능 #대박나자 #DAY_BY_DAY #미니앨범 #shalala #Let's_Dance #하루하루 #alibis #Do_you_wanna_know,5
3/30 #서초꽃자리콘서트 주인공은 바로 팝페라 팀 <보헤미안> 이었습니다!  서초 신중어린이공원에서 좋은 날씨와 함께 클래식 거리에서 듣는 팝페라로 많은 분들이 즐겨주셨습니다~!  오늘은 파리15구공원에서 <밴드선요> 팀과 12시에 공연하니까요.  많은 기대 부탁드립니다!!,5
 Korean Painting 8 ' ' 동양화 8 ' . . #art #koreanpainting #orientalart #fineart #painting #digitalart #dailyart #artdaily #pencil #sketch #drawing #artist #artwork #artgram #artstagram #watercolor #gallery #갤러리 #그림계정 #그림 #그림쟁이 #예술 #동화 #일러스트 #수채화 #미술 #한국화 #동양화 #수묵화,5
⭐극단예도 제88회 정기공연 연극 '거제도' 티켓오픈⭐  ✅예매처 : http://naver.me/GnGRYWJe (네이버폼) ✅관람료 : 무료 📌선착순 100명 한정 예약 📌5인 이상 예약의 경우 010.2580.7223으로 연락 바랍니다.  ※코로나19 확산세가 지속될 경우 비대면 공연(유튜브 온라인 생중계)로 전환될 수 있음을 미리 알려드립니다.  - ✔일시 : 4월15일(목)~16일(금) 저녁 7시30분 ✔장소 : 거제문화예술회관 소극장 ✔관람연령 : 중학생 이상  #극단예도 #정기공연 #연극 #공연 #거제도 #티켓오픈 #사전예약,5
정글에서 만난 친구  #artwork #그림 #드로잉 #디자이너 #미술 #작품 #예술 #일러스트 #art #graphicdesign #artwork #digitalart #album #fantasy #paint #artstagram #artist,5
[미술&전시 TALK]  네모난 회색 콘크리트 기둥 사이사이로 엇갈려 설치된 전시 파티션이 서로서로 다른 키와 너비 그리고 다양한 색의 바탕이 되어 봄의 초입에 이제 막 희끗희끗 피기 시작한 꽃들 같잖아요.  공간 전체가 마치 하나의 작품 같아서  보라는 사진들은 안 보고 이벽 저 벽 돌아다니며 색깔 맞추기 놀이만 하다가 왔습니다.  정희승  <침몰하는 배에서 함께 추는 춤> Dancing Together in a Sinking Ship 사진 및 텍스트 설치 Photography and text installation  🎨 KOREA ARTIST PRIZE 2020 📆 2020.12.4~2021.4.4 📍 국립현대미술관 서울 2 3 4 전시실  #MMCA#국립현대미술관#국립현대미술관서울#정희승#사진전#올해의작가상2020#현대미술#공간#큐레이팅#전시디자인#미술관#예술#미술#Art#디자인#전시#전시회#전시스타그램,5
